　,　2021年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,気象庁,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
2202,宮古,10164,,10123,,10170,,10174,,10088,,10108,,10117,,10108,,10161,,10188,,10153,,10146,,10142,宮古
2203,大船渡,10171,,10133,,10177,,10179,,10094,,10111,,10117,,10108,,10162,,10191,,10159,,10151,,10146,大船渡
2205,鮎川,10176,,10143,,10180,,10181,,10096,,10109,,10113,,10106,,10160,,10192,,10162,,10158,,10148,石巻
2204,小名浜,10172,,10145,40,10177,,10182,,10099,,10108,,10110,,10104,,10156,,10189,,10161,,10158,,10147,小名浜
2301,銚子漁港,10166,,10147,,10175,,10179,,10099,,10107,,10108,,10104,,10148,,10183,,10158,,10154,,10144,銚子
2606,富山,10198,,10184,,10193,,10190,,10101,,10096,,10099,,10096,,10138,,10196,,10175,,10191,,10155,富山
2302,布良,10167,,10151,,10174,,10179,,10101,,10104,,10107,,10105,,10145,,10181,,10160,,10158,,10144,館山
2304,岡田,10168,,10153,,10172,,10177,,10103,,10102,,10107,,10105,,10143,,10179,,10161,,10158,,10144,大島
2314,父島,10169,,10178,,10170,,10152,,10157,,10107,,10110,,10136,,10127,,10132,,10154,,10169,,10147,父島
2308,内浦,10169,,10149,40,10172,,10176,,10099,,10102,,10105,,10101,,10143,,10175,40,10161,40,10159,,10143,三島
2309,清水港,10168,,10152,,10170,,10175,,10099,,10101,,10104,,10102,,10141,,10177,,10162,,10160,,10143,静岡
2310,舞阪,10185,,10169,,10174,,10176,,10104,,10099,,10103,,10103,,10137,,10177,,10168,,10174,,10147,浜松
2305,御前崎,10177,,10163,,10172,,10175,,10103,,10100,,10105,,10103,,10137,,10175,,10164,,10167,,10145,御前崎
2306,鳥羽,10200,,10184,,10186,,10184,,10108,,10100,,10103,,10102,,10139,,10187,,10179,,10191,,10155,津
2307,尾鷲,10192,,10175,,10177,,10180,,10106,,10100,,10103,,10101,,10136,,10181,,10173,,10185,,10151,尾鷲
2411,浦神,10196,,10179,,10177,,10177,,10110,,10097,,10104,,10106,,10130,,10178,,10173,,10190,,10151,潮岬
2401,串本,10196,,10179,,10177,,10177,,10110,,10097,,10104,,10106,,10130,,10178,,10173,,10190,,10151,潮岬
2405,洲本,10211,,10191,,10188,,10184,,10105,,10093,,10099,,10096,,10133,,10191,,10182,,10204,,10156,洲本
2410,白浜,10211,,10191,,10187,,10183,,10107,,10094,,10101,,10100,,10132,,10189,,10182,,10204,,10157,和歌山
2603,西郷,10205,,10184,,10192,,10186,,10095,,10091,,10094,,10090,,10136,,10200,,10175,,10199,,10154,西郷
2602,境,10212,,10190,,10192,,10186,,10098,,10089,,10094,,10090,,10134,,10199,,10182,,10206,,10156,境
2407,宇野,10216,,10194,,10190,,10185,,10104,,10092,,10098,,10094,,10133,,10195,,10186,,10211,,10158,岡山
2601,浜田,10218,,10193,,10186,,10180,,10098,,10085,,10092,,10088,,10129,,10195,,10183,,10216,,10155,浜田
2412,小松島,10212,,10191,,10188,,10184,,10105,,10093,,10099,,10096,,10132,,10191,,10183,,10205,,10157,徳島
2406,高松,10215,,10193,,10189,,10183,,10103,,10090,,10097,,10093,,10131,,10193,,10185,,10210,,10157,高松
2402,室戸岬,10199,,10180,,10176,,10175,,10106,,10094,,10101,,10100,,10126,,10181,,10175,,10198,,10151,室戸岬
2408,松山,10219,,10197,,10185,,10180,,10105,,10088,,10096,,10093,,10127,,10190,,10187,,10218,,10157,松山
2404,宇和島,10217,,10196,,10182,,10178,,10107,,10088,,10097,,10097,,10126,,10187,,10187,,10218,,10157,宇和島
2403,土佐清水,10209,,10189,,10178,,10177,,10109,,10092,,10100,,10100,,10126,,10182,,10181,,10209,,10154,清水
2409,油津,10213,,10191,,10177,,10173,,10109,,10085,,10095,,10097,,10121,,10180,,10185,,10218,,10154,油津
2501,鹿児島,10218,,10196,,10179,,10171,,10111,,10080,,10092,,10096,,10120,,10179,,10188,,10226,,10155,鹿児島
2502,枕崎,10215,,10194,,10177,,10169,,10112,,10079,,10091,,10096,,10119,,10177,,10187,,10223,,10153,枕崎
2313,東京,10171,,10148,,10174,,10177,,10094,,10102,,10105,,10099,,10150,,10186,,10161,,10160,,10144,東京
2311,名古屋,10196,,10180,,10182,,10180,,10105,,10097,,10100,,10100,,10136,,10183,,10175,,10187,,10152,名古屋
2413,和歌山,10211,,10191,,10187,,10183,,10107,,10094,,10101,,10100,,10132,,10189,,10182,,10204,,10157,和歌山
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
　,　2021年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,気象庁,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
2414,淡輪,10208,,10190,,10189,,10184,,10105,,10094,,10099,,10098,,10133,,10190,,10182,,10201,,10156,大阪
2415,大阪,10208,,10190,,10189,,10184,,10105,,10094,,10099,,10098,,10133,,10190,,10182,,10201,,10156,大阪
2416,神戸,10209,,10190,,10189,,10184,,10106,,10095,,10100,,10099,,10133,,10190,,10181,,10202,,10157,神戸
2417,高知,10207,,10188,,10181,,10179,,10108,,10094,,10102,,10100,,10128,,10185,,10181,,10205,,10155,高知
2504,那覇,10199,,10181,,10169,,10148,,10119,,10072,,10058,,10090,,10110,,10149,,10173,,10213,,10140,那覇
2505,石垣,10199,,10176,,10164,,10141,,10110,,10066,,10040,,10079,,10102,,10140,,10165,,10208,,10133,石垣島
2506,大浦,10228,,10203,,10184,,10176,,10105,,10079,,10089,,10089,,10121,,10189,,10194,,10234,,10158,佐賀
2507,口之津,10226,,10201,,10182,,10174,,10107,,10079,,10089,,10089,,10120,,10187,,10193,,10233,,10157,長崎
2508,長崎,10226,,10201,,10182,,10174,,10107,,10079,,10089,,10089,,10120,,10187,,10193,,10233,,10157,長崎
2509,福江,10228,,10203,,10184,,10176,,10105,,10079,,10087,,10086,,10120,,10190,,10195,,10235,,10157,福江
2607,舞鶴,10208,,10190,,10195,,10190,,10104,,10095,,10099,,10097,,10136,,10196,,10182,,10201,40,10158,舞鶴
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,海上保安庁,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
3201,釜石,10171,,10133,,10177,,10179,,10094,,10111,,10117,,10108,,10162,,10191,,10159,,10151,,10146,大船渡
3602,粟島,10180,,10154,,10189,,10185,,10097,,10101,,10102,,10097,,10149,,10192,,10162,,10166,,10148,酒田
3301,横須賀,10171,,10148,,10173,,10177,,10095,,10102,,10105,,10100,,10148,,10184,,10160,,10158,,10143,横浜
3303,神津島,10167,,10155,,10172,,10176,,10105,,10101,,10108,,10106,,10138,,10174,,10159,,10158,,10143,三宅島
3304,三宅島,10167,,10155,,10172,,10176,,10105,,10101,,10108,,10106,,10138,,10174,,10159,,10158,,10143,三宅島
3305,千葉,10171,,10150,,10175,,10179,,10098,,10105,,10107,,10103,,10150,,10186,,10161,,10160,,10145,千葉
3307,八丈島,10172,,10165,,10174,,10175,,10114,,10100,,10112,,10113,,10133,,10165,,10162,,10165,,10146,八丈島
3308,横浜新港,10171,,10148,,10173,,10177,,10095,,10102,,10105,,10100,,10148,,10184,,10160,,10158,,10143,横浜
3407,広島,10221,,10198,,10188,,10183,,10104,,10088,,10096,,10092,,10130,,10194,,10188,,10218,,10158,広島
3401,呉,10219,,10197,,10187,,10182,,10104,,10089,,10097,,10093,,10129,,10193,,10187,,10217,,10158,呉
3402,徳山,10225,,10201,,10188,,10183,,10104,,10087,,10095,,10091,,10128,,10195,,10191,,10225,,10159,山口
3504,博多,10227,,10201,,10186,,10177,,10103,,10081,,10089,,10087,,10123,,10192,,10193,,10231,,10158,福岡
3406,大分,10223,,10200,,10186,,10181,,10105,,10087,,10096,,10091,,10128,,10191,,10190,,10224,,10159,大分
3503,厳原,10229,,10201,,10189,,10182,,10100,,10084,,10090,,10086,,10129,,10197,,10191,,10232,,10159,厳原
3502,佐世保,10227,,10202,,10183,,10175,,10105,,10079,,10088,,10088,,10119,,10187,,10192,,10232,,10156,佐世保
3404,大泊,10215,,10194,,10177,,10169,,10112,,10079,,10091,,10096,,10119,,10177,,10187,,10223,,10153,枕崎
3405,西之表,10211,,10190,,10176,,10168,,10113,,10079,,10092,,10098,,10119,,10173,,10182,,10218,,10152,種子島
3501,名瀬,10206,,10189,,10172,,10157,,10118,,10071,,10078,,10097,,10114,,10160,,10180,,10217,,10147,名瀬
3603,竜飛,10166,,10130,,10175,,10172,,10084,,10100,,10109,,10101,,10153,,10187,,10149,,10148,,10140,青森
3505,中之島,10211,,10190,,10176,,10168,,10113,,10079,,10092,,10098,,10119,,10173,,10182,,10218,,10152,種子島
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
　,　2021年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,地震研究所,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4301,鋸山,10167,,10151,,10174,,10179,,10101,,10104,,10107,,10105,,10145,,10181,,10160,,10158,,10144,館山
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,港湾空港技術研究所,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4302,久里浜,10171,,10148,,10173,,10177,,10095,,10102,,10105,,10100,,10148,,10184,,10160,,10158,,10143,横浜
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,北海道開発局,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4701,松前,10160,,10123,,10170,,10170,,10083,,10101,,10112,,10102,,10154,,10184,,10142,,10142,,10137,江差
4702,留萌港,10140,,10088,,10160,,10159,,10075,,10099,,10115,,10107,,10159,,10176,,10130,,10117,,10127,留萌
4703,江差港,10160,,10123,,10170,,10170,,10083,,10101,,10112,,10102,,10154,,10184,,10142,,10142,,10137,江差
4704,岩内港,10151,,10109,,10165,,10166,,10079,,10099,,10114,,10104,,10157,,10182,,10138,,10135,,10133,寿都
4705,沓形港,10136,,10073,,10152,,10148,,10073,,10099,,10116,,10116,,10160,,10169,,10122,,10102,,10122,稚内
4101,十勝港,10144,,10086,,10158,,10156,,10078,,10108,,10132,,10123,,10170,,10179,,10140,,10116,,10133,帯広
4102,羅臼漁港,10137,,10078,,10157,,10153,,10078,,10107,,10123,,10120,,10167,,10174,,10134,,10106,,10128,網走
4103,厚岸漁港,10140,,10084,,10158,,10158,,10080,,10114,,10136,,10124,,10171,,10177,,10138,,10113,,10133,釧路
4104,苫小牧東港,10149,,10103,,10166,,10167,,10084,,10110,,10127,,10114,,10163,,10182,,10141,,10131,,10136,苫小牧
4105,苫小牧西港,10149,,10103,,10166,,10167,,10084,,10110,,10127,,10114,,10163,,10182,,10141,,10131,,10136,苫小牧
4106,浦河港,10144,,10100,,10162,,10163,,10082,,10112,,10128,,10114,,10164,,10179,,10140,,10125,,10134,浦河
4107,室蘭港,10149,,10106,,10166,,10167,,10083,,10108,,10124,,10112,,10160,,10182,,10140,,10132,,10136,室蘭
4108,枝幸港,10137,,10073,,10153,,10149,,10076,,10103,,10120,,10119,,10162,,10171,,10127,,10104,,10125,北見枝幸
4109,紋別港,10137,,10075,,10155,,10150,,10075,,10104,,10119,,10118,,10163,,10172,,10130,,10105,,10125,紋別
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,地方整備局,,,,,,,,,,,,,,,,,,,,,,,,,,　　
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4201,鹿島,10166,,10147,,10175,,10179,,10099,,10107,,10108,,10104,,10148,,10183,,10158,,10154,,10144,銚子
4602,酒田港,10180,,10154,,10189,,10185,,10097,,10101,,10102,,10097,,10149,,10192,,10162,,10166,,10148,酒田
4603,新潟港西港,10186,,10165,,10191,,10188,,10099,,10099,,10100,,10096,,10143,,10194,,10168,,10175,,10150,新潟
4604,青森港,10166,,10130,,10175,,10172,,10084,,10100,,10109,,10101,,10153,,10187,,10149,,10148,,10140,青森
4605,金沢港,10195,,10181,,10191,,10187,,10099,,10094,,10098,,10094,,10136,,10195,,10173,,10189,,10153,金沢
4606,七尾港,10196,,10182,,10193,,10189,,10100,,10096,,10099,,10095,,10137,,10195,,10173,,10189,,10154,伏木
4607,伏木富山港,10196,,10182,,10193,,10189,,10100,,10096,,10099,,10095,,10137,,10195,,10173,,10189,,10154,伏木
4610,むつ小川原港,10157,,10117,,10170,,10170,,10084,,10106,,10119,,10109,,10159,,10185,,10146,,10140,,10139,むつ
4611,久慈港,10163,,10124,,10171,,10170,,10084,,10104,,10114,,10105,,10158,,10187,,10150,,10146,,10140,八戸
4612,仙台港,10176,,10143,,10180,,10181,,10096,,10109,,10113,,10106,,10160,,10192,,10162,,10158,,10148,石巻
4613,八戸港,10163,,10124,,10171,,10170,,10084,,10104,,10114,,10105,,10158,,10187,,10150,,10146,,10140,八戸
4413,宮崎港,10214,,10192,,10178,,10175,,10107,,10086,,10095,,10096,,10123,,10183,,10187,,10219,,10155,宮崎
4414,志布志港,10213,,10191,,10177,,10173,,10109,,10085,,10095,,10097,,10121,,10180,,10185,,10218,,10154,油津
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
　,　2021年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,地方整備局,,,,,,,,,,,,,,,,,,,,,,,,,,　　
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4415,弟子待,10224,,10200,,10187,,10180,,10103,,10084,,10093,,10089,,10126,,10194,,10190,,10226,,10158,下関
4503,八代港,10226,,10202,,10181,,10173,,10107,,10078,,10091,,10091,,10120,,10186,,10194,,10233,,10158,熊本
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,沖縄総合事務局,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4502,平良港,10198,,10177,,10166,,10142,,10113,,10068,,10037,,10080,,10104,,10141,,10167,,10208,,10133,宮古島
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,県・他,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4601,直江津港,10190,,10172,,10192,,10188,,10097,,10097,,10099,,10095,,10139,,10195,,10170,,10181,,10151,高田
4608,能代港,10171,,10138,,10177,,10176,,10086,,10098,,10103,,10095,,10149,,10187,,10150,,10154,,10140,深浦
4401,三崎港,10217,,10196,,10182,,10178,,10107,,10088,,10097,,10097,,10126,,10187,,10187,,10218,,10157,宇和島
4402,福山港,10219,,10196,,10189,,10184,,10104,,10090,,10097,,10093,,10132,,10195,,10186,,10214,,10158,福山
4609,津居山港,10210,,10191,,10196,,10191,,10103,,10095,,10099,,10096,,10138,,10200,,10184,,10203,,10159,豊岡
4403,明石港,10209,,10190,,10189,,10184,,10106,,10095,,10100,,10099,,10133,,10190,,10181,,10202,,10157,神戸
4404,東二見,10209,,10190,,10189,,10184,,10106,,10095,,10100,,10099,,10133,,10190,,10181,,10202,,10157,神戸
4405,姫路港,10212,,10192,,10191,,10186,,10105,,10095,,10100,,10097,,10135,,10194,,10184,,10205,,10158,姫路
4406,水島,10216,,10194,,10190,,10185,,10104,,10092,,10098,,10094,,10133,,10195,,10186,,10211,,10158,岡山
4407,甲浦,10199,,10180,,10176,,10175,,10106,,10094,,10101,,10100,,10126,,10181,,10175,,10198,,10151,室戸岬
4408,佐賀港,10209,,10189,,10178,,10177,,10109,,10092,,10100,,10100,,10126,,10182,,10181,,10209,,10154,清水
4409,御荘港,10209,,10189,,10178,,10177,,10109,,10092,,10100,,10100,,10126,,10182,,10181,,10209,,10154,清水
4411,今治港,10219,,10197,,10185,,10180,,10105,,10088,,10096,,10093,,10127,,10190,,10187,,10218,,10157,松山
4412,観音寺港,10219,,10196,,10189,,10184,,10104,,10090,,10097,,10093,,10132,,10195,,10186,,10214,,10158,福山
4801,大熊,10172,,10145,40,10177,,10182,,10099,,10108,,10110,,10104,,10156,,10189,,10161,,10158,,10147,小名浜
4203,楢葉富岡,10172,,10145,40,10177,,10182,,10099,,10108,,10110,,10104,,10156,,10189,,10161,,10158,,10147,小名浜
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
