　,　2018年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,気象庁,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
2202,宮古,10124,,10159,,10168,,10140,,10115,,10096,,10109,,10097,,10147,,10160,,10202,,10174,,10141,宮古
2203,大船渡,10131,,10164,,10173,,10142,,10116,,10098,,10111,,10095,,10146,,10163,,10204,,10180,,10144,大船渡
2205,鮎川,10140,,10171,,10179,,10146,,10117,,10099,,10110,,10094,,10144,,10165,,10207,,10188,,10147,石巻
2204,小名浜,10141,,10169,,10176,,10147,,10118,,10099,,10111,,10093,,10142,,10163,,10202,,10188,,10146,小名浜
2301,銚子漁港,10140,,10166,,10170,,10148,,10118,,10097,,10111,,10090,,10136,,10154,,10195,,10183,,10142,銚子
2606,富山,10179,,10197,,10190,,10155,,10121,,10092,,10097,,10089,,10128,,10168,,10213,,10219,,10154,富山
2302,布良,10143,,10165,,10170,,10149,,10119,,10096,,10110,,10092,,10135,,10155,,10192,,10183,,10142,館山
2304,岡田,10145,,10168,,10170,,10150,,10120,,10096,,10109,,10094,,10133,,10155,,10191,,10183,,10143,大島
2314,父島,10167,,10177,,10171,,10173,,10133,,10126,,10104,,10098,,10136,,10141,,10159,,10191,,10148,父島
2308,内浦,10145,,10167,,10169,,10147,,10118,,10094,,10108,,10091,,10133,,10156,,10193,,10184,,10142,三島
2309,清水港,10146,,10167,,10167,,10148,,10117,,10093,,10107,,10090,,10130,,10154,,10191,,10182,,10141,静岡
2310,舞阪,10163,,10181,,10171,,10153,,10120,,10093,,10107,,10091,,10128,,10158,,10193,,10196,,10146,浜松
2305,御前崎,10154,,10175,,10168,,10151,,10119,,10093,,10107,,10092,,10127,,10155,40,10189,,10188,,10143,御前崎
2306,鳥羽,10182,,10196,,10183,,10157,,10124,,10094,,10101,,10090,,10126,,10166,,10206,,10216,,10153,津
2307,尾鷲,10175,,10189,,10176,,10154,,10121,,10092,,10102,,10090,,10123,,10161,,10199,,10207,,10149,尾鷲
2411,浦神,10181,,10192,,10175,,10159,,10124,,10093,,10104,,10093,,10120,,10159,,10199,,10210,,10151,潮岬
2401,串本,10181,,10192,,10175,,10159,,10124,,10093,,10104,,10093,,10120,,10159,,10199,,10210,,10151,潮岬
2405,洲本,10190,,10203,,10188,,10158,,10124,,10090,,10095,,10088,,10120,,10167,,10212,,10223,,10155,洲本
2410,白浜,10194,,10205,,10187,,10159,,10125,,10091,,10097,,10089,,10119,,10166,,10210,,10222,,10155,和歌山
2603,西郷,10189,,10200,,10193,,10154,,10119,,10090,,10094,,10087,,10127,,10170,,10218,,10225,,10156,西郷
2602,境,10195,,10206,,10192,,10156,,10120,,10088,,10091,,10085,,10125,,10170,,10218,,10228,,10156,境
2407,宇野,10200,,10208,,10191,,10159,,10125,,10090,,10092,,10087,,10122,,10169,,10217,,10230,,10158,岡山
2601,浜田,10204,,10211,,10190,,10158,,10121,,10087,,10089,,10083,,10123,,10170,,10218,,10232,,10157,浜田
2412,小松島,10195,,10206,,10188,,10159,,10125,,10091,,10095,,10088,,10120,,10168,,10213,,10224,,10156,徳島
2406,高松,10199,,10208,,10191,,10160,,10125,,10090,,10091,,10086,,10120,,10169,,10216,,10229,,10157,高松
2402,室戸岬,10186,,10196,,10175,,10157,,10122,,10088,,10098,,10088,,10113,,10159,,10203,,10213,,10150,室戸岬
2408,松山,10206,,10212,,10187,,10160,,10123,,10086,,10089,,10083,,10117,,10167,,10214,,10230,,10156,松山
2404,宇和島,10206,,10212,,10183,,10161,,10123,,10087,,10091,,10085,,10114,,10167,,10212,,10228,,10156,宇和島
2403,土佐清水,10196,,10202,,10177,,10160,,10124,,10088,,10096,,10088,,10112,,10163,,10205,,10220,,10153,清水
2409,油津,10201,,10205,,10178,,10161,,10122,,10084,,10087,,10080,,10108,,10163,,10206,,10222,,10151,油津
2501,鹿児島,10208,,10210,,10180,,10163,,10121,,10081,,10080,,10073,,10107,,10165,,10206,,10227,,10152,鹿児島
2502,枕崎,10208,,10209,,10180,,10164,,10121,,10082,,10081,,10074,,10108,,10165,,10205,,10225,,10152,枕崎
2313,東京,10144,,10168,,10170,,10142,,10113,,10092,,10103,,10087,,10135,,10158,,10198,,10187,,10141,東京
2311,名古屋,10178,,10193,,10179,,10155,,10122,,10092,,10101,,10088,,10126,,10163,,10203,,10212,,10151,名古屋
2413,和歌山,10194,,10205,,10187,,10159,,10125,,10091,,10097,,10089,,10119,,10166,,10210,,10222,,10155,和歌山
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
　,　2018年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,気象庁,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
2414,淡輪,10192,,10203,,10188,,10159,,10124,,10091,,10095,,10088,,10121,,10166,,10211,,10223,,10155,大阪
2415,大阪,10192,,10203,,10188,,10159,,10124,,10091,,10095,,10088,,10121,,10166,,10211,,10223,,10155,大阪
2416,神戸,10192,,10204,,10188,,10160,,10125,,10092,,10097,,10089,,10121,,10166,,10210,,10222,,10156,神戸
2417,高知,10193,,10201,,10179,,10160,,10126,,10090,,10098,,10090,,10116,,10165,,10208,,10220,,10154,高知
2504,那覇,10194,,10197,,10173,,10160,,10120,,10070,,10055,,10047,,10083,,10145,,10182,,10205,,10136,那覇
2505,石垣,10185,,10195,,10169,,10153,,10118,,10064,,10049,,10039,,10087,,10145,,10177,,10196,,10131,石垣島
2506,大浦,10219,,10221,,10189,,10161,,10120,,10081,,10079,,10074,,10116,,10171,,10217,,10239,,10157,佐賀
2507,口之津,10219,,10220,,10187,,10163,,10120,,10081,,10079,,10073,,10113,,10170,,10214,,10237,,10156,長崎
2508,長崎,10219,,10220,,10187,,10163,,10120,,10081,,10079,,10073,,10113,,10170,,10214,,10237,,10156,長崎
2509,福江,10220,,10221,,10188,,10162,,10120,,10081,,10078,,10072,,10115,,10172,,10215,,10240,,10157,福江
2607,舞鶴,10190,,10204,,10194,,10159,,10124,,10093,,10097,,10090,,10125,,10170,,10215,,10224,,10157,舞鶴
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,海上保安庁,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
3201,釜石,10131,,10164,,10173,,10142,,10116,,10098,,10111,,10095,,10146,,10163,,10204,,10180,,10144,大船渡
3602,粟島,10148,,10175,,10186,,10150,,10118,,10095,,10104,,10091,,10137,,10164,,10210,,10195,,10148,酒田
3301,横須賀,10143,,10167,,10169,,10143,,10114,,10094,,10105,,10088,,10135,,10157,,10197,,10186,,10142,横浜
3303,神津島,10144,,10165,,10169,,10153,,10122,,10095,,10110,,10095,,10131,,10153,,10185,,10181,,10142,三宅島
3304,三宅島,10144,,10165,,10169,,10153,,10122,,10095,,10110,,10095,,10131,,10153,,10185,,10181,,10142,三宅島
3305,千葉,10144,,10168,,10171,,10145,,10116,,10095,,10107,,10090,,10136,,10157,,10197,,10188,,10143,千葉
3307,八丈島,10154,,10172,,10173,,10160,,10126,,10095,,10111,,10099,,10130,,10149,,10180,,10186,,10145,八丈島
3308,横浜新港,10143,,10167,,10169,,10143,,10114,,10094,,10105,,10088,,10135,,10157,,10197,,10186,,10142,横浜
3407,広島,10206,,10212,,10191,,10160,,10124,,10088,,10088,,10084,,10121,,10170,,10218,,10234,,10158,広島
3401,呉,10205,,10212,,10190,,10160,,10124,,10089,,10089,,10085,,10120,,10169,,10217,,10232,,10158,呉
3402,徳山,10211,,10216,,10191,,10161,,10125,,10087,,10087,,10082,,10121,,10172,,10220,,10237,,10159,山口
3504,博多,10216,,10219,,10190,,10161,,10121,,10083,,10083,,10076,,10118,,10173,,10218,,10239,,10158,福岡
3406,大分,10210,,10216,,10190,,10160,,10123,,10087,,10086,,10081,,10118,,10170,,10217,,10235,,10158,大分
3503,厳原,10218,,10219,,10194,,10160,,10122,,10085,,10085,,10078,,10122,,10174,,10221,,10243,,10160,厳原
3502,佐世保,10218,,10220,,10188,,10162,,10120,,10081,,10079,,10073,,10114,,10171,,10216,,10239,,10157,佐世保
3404,大泊,10208,,10209,,10180,,10164,,10121,,10082,,10081,,10074,,10108,,10165,,10205,,10225,,10152,枕崎
3405,西之表,10201,,10204,,10177,,10163,,10121,,10081,,10081,,10074,,10104,,10161,,10200,,10217,,10149,種子島
3501,名瀬,10200,,10200,,10176,,10164,,10119,,10077,,10070,,10055,,10096,,10155,40,10191,40,10214,,10143,名瀬
3603,竜飛,10127,,10160,,10169,,10138,,10110,,10090,,10103,,10090,,10139,,10157,,10203,,10180,,10139,青森
3505,中之島,10201,,10204,,10177,,10163,,10121,,10081,,10081,,10074,,10104,,10161,,10200,,10217,,10149,種子島
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
　,　2018年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,地震研究所,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4301,鋸山,10143,,10165,,10170,,10149,,10119,,10096,,10110,,10092,,10135,,10155,,10192,,10183,,10142,館山
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,港湾空港技術研究所,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4302,久里浜,10143,,10167,,10169,,10143,,10114,,10094,,10105,,10088,,10135,,10157,,10197,,10186,,10142,横浜
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,北海道開発局,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4701,松前,10117,,10152,,10165,,10136,,10111,,10089,,10103,,10090,,10136,,10151,,10199,,10176,,10135,江差
4702,留萌港,10094,,10136,,10147,,10121,,10107,,10085,,10103,,10092,,10135,,10142,,10184,,10149,,10125,留萌
4703,江差港,10117,,10152,,10165,,10136,,10111,,10089,,10103,,10090,,10136,,10151,,10199,,10176,,10135,江差
4704,岩内港,10108,,10144,,10157,,10126,,10106,,10085,,10101,,10090,,10134,,10145,,10193,,10167,,10130,寿都
4705,沓形港,10089,,10131,,10136,,10109,,10108,,10089,,10106,,10098,,10129,,10132,,10174,,10133,,10120,稚内
4101,十勝港,10096,,10137,,10143,,10119,,10106,,10090,,10110,,10102,,10146,,10150,,10183,,10144,,10127,帯広
4102,羅臼漁港,10091,,10138,,10142,,10117,,10112,,10092,,10110,,10101,,10140,,10146,,10179,,10133,,10125,網走
4103,厚岸漁港,10093,,10135,,10145,,10124,,10112,,10095,,10114,,10102,,10147,,10150,,10182,,10137,,10128,釧路
4104,苫小牧東港,10105,,10144,,10157,,10130,,10111,,10093,,10110,,10095,,10141,,10149,,10192,,10160,,10132,苫小牧
4105,苫小牧西港,10105,,10144,,10157,,10130,,10111,,10093,,10110,,10095,,10141,,10149,,10192,,10160,,10132,苫小牧
4106,浦河港,10101,,10140,,10154,,10132,,10112,,10096,,10112,,10096,,10144,,10151,,10188,,10152,,10132,浦河
4107,室蘭港,10105,,10143,,10156,,10131,,10110,,10091,,10108,,10094,,10139,,10148,,10192,,10162,,10132,室蘭
4108,枝幸港,10090,,10135,,10137,,10111,,10110,,10090,,10108,,10100,,10132,,10138,,10176,,10133,,10122,北見枝幸
4109,紋別港,10091,,10138,,10140,,10113,,10110,,10089,,10108,,10099,,10135,,10141,,10177,,10133,,10123,紋別
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,地方整備局,,,,,,,,,,,,,,,,,,,,,,,,,,　　
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4201,鹿島,10140,,10166,,10170,,10148,,10118,,10097,,10111,,10090,,10136,,10154,,10195,,10183,,10142,銚子
4602,酒田港,10148,,10175,,10186,,10150,,10118,,10095,,10104,,10091,,10137,,10164,,10210,,10195,,10148,酒田
4603,新潟港西港,10160,,10185,,10190,,10152,,10119,,10093,,10101,,10090,,10134,,10165,,10211,,10204,,10150,新潟
4604,青森港,10127,,10160,,10169,,10138,,10110,,10090,,10103,,10090,,10139,,10157,,10203,,10180,,10139,青森
4605,金沢港,10178,,10195,,10190,,10155,,10121,,10091,,10097,,10088,,10127,,10167,,10213,,10218,,10153,金沢
4606,七尾港,10177,,10195,,10190,,10155,,10121,,10093,,10098,,10090,,10129,,10168,,10213,,10218,,10154,伏木
4607,伏木富山港,10177,,10195,,10190,,10155,,10121,,10093,,10098,,10090,,10129,,10168,,10213,,10218,,10154,伏木
4610,むつ小川原港,10116,,10152,,10163,,10136,,10112,,10092,,10107,,10095,,10141,,10154,,10198,,10169,,10136,むつ
4611,久慈港,10124,,10158,,10166,,10138,,10112,,10092,,10106,,10094,,10142,,10158,,10202,,10175,,10139,八戸
4612,仙台港,10140,,10171,,10179,,10146,,10117,,10099,,10110,,10094,,10144,,10165,,10207,,10188,,10147,石巻
4613,八戸港,10124,,10158,,10166,,10138,,10112,,10092,,10106,,10094,,10142,,10158,,10202,,10175,,10139,八戸
4413,宮崎港,10202,,10207,,10179,,10160,,10122,,10084,,10086,,10081,,10110,,10164,,10209,,10225,,10152,宮崎
4414,志布志港,10201,,10205,,10178,,10161,,10122,,10084,,10087,,10080,,10108,,10163,,10206,,10222,,10151,油津
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
　,　2018年　月平均気圧,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,単位　0.1hPa,
,地方整備局,,,,,,,,,,,,,,,,,,,,,,,,,,　　
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4415,弟子待,10211,,10215,,10191,,10161,,10123,,10085,,10086,,10079,,10120,,10171,,10218,,10237,,10158,下関
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,沖縄総合事務局,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4502,平良港,10190,,10197,,10172,,10157,,10122,,10067,,10049,,10043,,10085,,10144,,10180,,10199,,10134,宮古島
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,県・他,,,,,,,,,,,,,,,,,,,,,,,,,,
番号,験潮場,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,平均,備考
4601,直江津港,10166,,10189,,10188,,10152,,10118,,10092,,10099,,10090,,10131,,10165,,10212,,10210,,10151,高田
4608,能代港,10133,,10163,,10174,,10139,,10108,,10088,,10099,,10086,,10135,,10156,,10205,,10186,,10139,深浦
4401,三崎港,10206,,10212,,10183,,10161,,10123,,10087,,10091,,10085,,10114,,10167,,10212,,10228,,10156,宇和島
4402,福山港,10202,,10210,,10191,,10160,,10125,,10090,,10090,,10085,,10121,,10170,,10218,,10232,,10158,福山
4609,津居山港,10191,,10205,,10195,,10159,,10124,,10093,,10096,,10090,,10128,,10173,,10219,,10227,,10158,豊岡
4403,明石港,10192,,10204,,10188,,10160,,10125,,10092,,10097,,10089,,10121,,10166,,10210,,10222,,10156,神戸
4404,東二見,10192,,10204,,10188,,10160,,10125,,10092,,10097,,10089,,10121,,10166,,10210,,10222,,10156,神戸
4405,姫路港,10195,,10206,,10190,,10160,,10126,,10092,,10096,,10089,,10123,,10169,,10215,,10226,,10157,姫路
4406,水島,10200,,10208,,10191,,10159,,10125,,10090,,10092,,10087,,10122,,10169,,10217,,10230,,10158,岡山
4407,甲浦,10186,,10196,,10175,,10157,,10122,,10088,,10098,,10088,,10113,,10159,,10203,,10213,,10150,室戸岬
4408,佐賀港,10196,,10202,,10177,,10160,,10124,,10088,,10096,,10088,,10112,,10163,,10205,,10220,,10153,清水
4409,御荘港,10196,,10202,,10177,,10160,,10124,,10088,,10096,,10088,,10112,,10163,,10205,,10220,,10153,清水
4411,今治港,10206,,10212,,10187,,10160,,10123,,10086,,10089,,10083,,10117,,10167,,10214,,10230,,10156,松山
4412,観音寺港,10202,,10210,,10191,,10160,,10125,,10090,,10090,,10085,,10121,,10170,,10218,,10232,,10158,福山
4801,大熊,10141,,10169,,10176,,10147,,10118,,10099,,10111,,10093,,10142,,10163,,10202,,10188,,10146,小名浜
4203,楢葉富岡,10141,,10169,,10176,,10147,,10118,,10099,,10111,,10093,,10142,,10163,,10202,,10188,,10146,小名浜
,,験潮場最寄りの気象官署（備考欄）における測定値です,,,,,,,,,,,,,,,,,,,,,,,,,
,,各月の右側の欄の数値は次のとおりです。（４０：準正常値。一部欠測　９：資料不足値。資料不測のため十分な信頼性がありません。）,,,,,,,,,,,,,,,,,,,,,,,,,
,,太字は前月月報の変更箇所,,,,,,,,,,,,,,,,,,,,,,,,,
